mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_max_depth,param_min_samples_leaf,param_min_samples_split,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score,mean_test_f1
0.008855581283569336,0.007292577643777882,0.003728342056274414,0.006065262016072747,4,15,10,"{'max_depth': 4, 'min_samples_leaf': 15, 'min_samples_split': 10}",0.6293706293706294,0.43988684582743987,0.5596707818930041,0.6830601092896175,0.745164960182025,0.6114306653125432,0.10530322759939484,53,0.6114
0.018850421905517577,0.011800591395227007,0.0,0.0,4,15,20,"{'max_depth': 4, 'min_samples_leaf': 15, 'min_samples_split': 20}",0.6293706293706294,0.43988684582743987,0.5596707818930041,0.6830601092896175,0.745164960182025,0.6114306653125432,0.10530322759939484,53,0.6114
0.012648057937622071,0.01078270701891617,0.0,0.0,4,15,30,"{'max_depth': 4, 'min_samples_leaf': 15, 'min_samples_split': 30}",0.6293706293706294,0.43988684582743987,0.5596707818930041,0.6830601092896175,0.745164960182025,0.6114306653125432,0.10530322759939484,53,0.6114
0.016080236434936522,0.008995886982752674,0.000796651840209961,0.001593303680419922,4,15,40,"{'max_depth': 4, 'min_samples_leaf': 15, 'min_samples_split': 40}",0.6293706293706294,0.43988684582743987,0.5596707818930041,0.6830601092896175,0.745164960182025,0.6114306653125432,0.10530322759939484,53,0.6114
0.0158292293548584,0.009564030398186582,0.0,0.0,4,20,5,"{'max_depth': 4, 'min_samples_leaf': 20, 'min_samples_split': 5}",0.616822429906542,0.43983402489626555,0.5592677345537758,0.6830601092896175,0.745164960182025,0.6088298517656452,0.10504976647866292,68,0.6088
0.01570611000061035,0.00016788117910339237,0.0,0.0,4,20,10,"{'max_depth': 4, 'min_samples_leaf': 20, 'min_samples_split': 10}",0.616822429906542,0.43983402489626555,0.5592677345537758,0.6830601092896175,0.745164960182025,0.6088298517656452,0.10504976647866292,68,0.6088
0.012582778930664062,0.009529855051396639,0.0,0.0,4,20,20,"{'max_depth': 4, 'min_samples_leaf': 20, 'min_samples_split': 20}",0.616822429906542,0.43983402489626555,0.5592677345537758,0.6830601092896175,0.745164960182025,0.6088298517656452,0.10504976647866292,68,0.6088
0.01577286720275879,0.009979351042531693,0.0,0.0,4,20,30,"{'max_depth': 4, 'min_samples_leaf': 20, 'min_samples_split': 30}",0.616822429906542,0.43983402489626555,0.5592677345537758,0.6830601092896175,0.745164960182025,0.6088298517656452,0.10504976647866292,68,0.6088
0.00629582405090332,0.0077110476665577885,0.006185102462768555,0.00759910522531233,4,20,40,"{'max_depth': 4, 'min_samples_leaf': 20, 'min_samples_split': 40}",0.616822429906542,0.43983402489626555,0.5592677345537758,0.6830601092896175,0.745164960182025,0.6088298517656452,0.10504976647866292,68,0.6088
0.018673086166381837,0.01160968826210535,0.0,0.0,4,30,5,"{'max_depth': 4, 'min_samples_leaf': 30, 'min_samples_split': 5}",0.6103678929765887,0.43983402489626555,0.5592677345537758,0.6830601092896175,0.745164960182025,0.6075389443796545,0.10498325508588524,74,0.6075
0.01560511589050293,0.008591522385881255,0.0,0.0,4,30,10,"{'max_depth': 4, 'min_samples_leaf': 30, 'min_samples_split': 10}",0.6103678929765887,0.43983402489626555,0.5592677345537758,0.6830601092896175,0.745164960182025,0.6075389443796545,0.10498325508588524,74,0.6075
0.012590122222900391,0.006296866074686313,0.003120899200439453,0.006241798400878906,4,30,20,"{'max_depth': 4, 'min_samples_leaf': 30, 'min_samples_split': 20}",0.6103678929765887,0.43983402489626555,0.5592677345537758,0.6830601092896175,0.745164960182025,0.6075389443796545,0.10498325508588524,74,0.6075
0.01258082389831543,0.010978498435289252,0.0031243324279785155,0.006248664855957032,4,30,30,"{'max_depth': 4, 'min_samples_leaf': 30, 'min_samples_split': 30}",0.6103678929765887,0.43983402489626555,0.5592677345537758,0.6830601092896175,0.745164960182025,0.6075389443796545,0.10498325508588524,74,0.6075
0.018828392028808594,0.015458826391867617,0.0,0.0,4,30,40,"{'max_depth': 4, 'min_samples_leaf': 30, 'min_samples_split': 40}",0.6103678929765887,0.43983402489626555,0.5592677345537758,0.6830601092896175,0.745164960182025,0.6075389443796545,0.10498325508588524,74,0.6075
